AwardID,AwardType,LegalBusinessName,ContractingAgency,DateSigned,ActionObligation,ReferencedIDV,ContractingOffice,NAICS_Code,PSC_Code,EntityCity,UniqueEntityID_DUNS,EntityState,UniqueEntityID_SAM,Zip,UltimateParentUniqueEntityID_DUNS,UltimateParentLegalBusinessName,UltimateParentUniqueEntityID_SAM,CAGE_Code
,BPA CALL,FEDERAL PRISON INDUSTRIES INC,FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022"," -$5,857.2",15BNAS18ARCA00105,FPC DULUTH,339999,8405,LEXINGTON,794034553,KY,C4KAFNUZUNJ9,405118702,161906193,GOVERNMENT OF THE UNITED STATES,NW2RJN8TQQW1,54736
,DELIVERY ORDER,PUBLIC SERVICE COMPANY OF COLORADO,FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022"," $59,000",GS00P16BSD1203,FCI ENGLEWOOD,221122,S111,DENVER,006915953,CO,E7HNAKCPCV84,802025534,848381245,XCEL ENERGY INC.,MR5LLMXPEGL3,09SA8
,BPA CALL,LANGUAGE LINE LLC,FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022", $250,15JPSS21A00000132,FCI ENGLEWOOD,541930,R608,MONTEREY,059682471,CA,CE29KJQKADL5,939405747,260967963,LANGUAGE LINE  LLC,J6N3NKCKRLL1,1K5J3
,DELIVERY ORDER,"BURBANK DENTAL LABORATORY, INC.",FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022", $260,15BNAS21DRCA00039,FCC FLORENCE,339116,Q503,BURBANK,177719721,CA,DZPYWU8C9LN9,915043411,177719721,BURBANK DENTAL LABORATORY SUPPLY  INC,DZPYWU8C9LN9,52DC0
,DELIVERY ORDER,"FLORENCE, CITY OF",FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022"," $42,402.6",15B40621D00000087,FCC FLORENCE,221310,S114,FLORENCE,182336693,CO,GYWKXNBEABZ6,812261143,182336693,CITY OF FLORENCE,GYWKXNBEABZ6,5R5Z5
,BPA CALL,KEBROS & ASSOC LLC,FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022"," -$2,209.08",15B40619A00000002,FCC FLORENCE,561320,Q999,SILVER SPRING,792121944,MD,PFDWQAX9BHX6,209062921,792121944,KEBROS & ASSOC INC,PFDWQAX9BHX6,6GW28
,BPA CALL,KEBROS & ASSOC LLC,FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022", -$81.2,15B40620A00000009,FCC FLORENCE,561320,Q201,SILVER SPRING,792121944,MD,PFDWQAX9BHX6,209062921,792121944,KEBROS & ASSOC INC,PFDWQAX9BHX6,6GW28
,PURCHASE ORDER,"RAINMAKER, INC.",FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022", -$8.8,,FCC FLORENCE,311999,8945,OAKLAND PARK,622377369,FL,H8TEL1GKWJ24,333342749,622377369,RAINMAKER  INC,H8TEL1GKWJ24,58KX1
,PURCHASE ORDER,"A.M.S. NETWORK, LLC",FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022"," $99,562.5",,FCC FLORENCE,322299,8945,CHARLOTTE,964998921,NC,E4FCE9AKZ9P9,282172897,964998921,A.M.S. NETWORK  LLC,E4FCE9AKZ9P9,65S22
,PURCHASE ORDER,"NAPHCARE, INC.",FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022"," $9,729.01",,FCI GREENVILLE,621999,Q201,BIRMINGHAM,004677399,AL,GB3CE4QXH6A4,352162158,004677399,NAPHCARE  INC.,GB3CE4QXH6A4,3PKZ3
,PURCHASE ORDER,"NAPHCARE, INC.",FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022"," $12,586.42",,FCI GREENVILLE,621999,Q201,BIRMINGHAM,004677399,AL,GB3CE4QXH6A4,352162158,004677399,NAPHCARE  INC.,GB3CE4QXH6A4,3PKZ3
,BPA CALL,AMERICAN SANITARY PRODUCTS INCORPORATED,FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022"," -$3,700.5",DJBP0700NASBPA149,FCI GREENVILLE,325998,7930,SCOTTSDALE,627857444,AZ,X248KNBLER81,852602458,627857444,AMERICAN SANITARY PRODUCTS  INC.,X248KNBLER81,0XN92
,DELIVERY ORDER,"AMEREN SERVICES COMPANY, INC",FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022"," $3,763.2",47PA0419D0001,FCI GREENVILLE,221122,S111,SAINT LOUIS,966851875,MO,QFEND9EVJFM5,631033003,364138990,AMEREN CORPORATION,YMJSTU6DNHE4,5DFZ1
,PURCHASE ORDER,"EVERGY KANSAS CENTRAL, INC.",FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022"," $154,711.45",,USP LEAVENWORTH,221122,S112,TOPEKA,006943781,KS,C9KMYAHLTBP8,666121203,081252279,WESTAR ENERGY  INC.,ZC8ERVTM66A5,03TW9
,BPA CALL,"AQUILA, INC.",FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022", $84.9,15BNAS21ARCA00041,USP MARION,334519,6665,ALBUQUERQUE,122766348,NM,C8NJAKTWNLE5,871131672,122766348,YAMASATO  FUJIWARA  HIGA & ASSOCIATES  INC.,C8NJAKTWNLE5,0C1G3
,DELIVERY ORDER,MCKESSON CORPORATION,FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022", $869.33,36W79720D0001,FCI OXFORD,325412,6505,IRVING,177667227,TX,S1RUKWWRYFL6,750392402,177667227,MCKESSON CORPORATION,S1RUKWWRYFL6,1MKG3
,DELIVERY ORDER,"MEDLINE INDUSTRIES, LP",FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022"," $20,000",36C10X22D0003,FCI PEKIN,339112,6515,NORTHFIELD,025460908,IL,DMPAKJ9N9K66,600932753,025460908,MEDLINE INDUSTRIES  INC.,DMPAKJ9N9K66,0PMN3
,PURCHASE ORDER,MAYO CLINIC,FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022"," $70,634.79",,FMC ROCHESTER,622110,Q201,ROCHESTER,006471700,MN,Y2K4F9RPRRG7,559050001,167141923,MAYO CLINIC,ZDG9G7JDZUU3,5A021
,PURCHASE ORDER,MAYO CLINIC,FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022", $617.5,,FMC ROCHESTER,622110,Q201,ROCHESTER,006471700,MN,Y2K4F9RPRRG7,559050001,167141923,MAYO CLINIC,ZDG9G7JDZUU3,5A021
,PURCHASE ORDER,MCKESSON CORPORATION,FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022"," $2,399.66",,FMC ROCHESTER,424210,6505,IRVING,177667227,TX,S1RUKWWRYFL6,750392402,177667227,MCKESSON CORPORATION,S1RUKWWRYFL6,1MKG3
,PURCHASE ORDER,"OLMSTED, COUNTY OF",FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022"," $2,877",,FMC ROCHESTER,922120,U014,ROCHESTER,607622123,MN,R5YTGJ7N2ZJ1,559043710,077634210,COUNTY OF OLMSTED,HHRAPL38A6N6,3T5R6
,BPA CALL,"RICOH USA, INC.",FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022"," $1,089.66",DJD15HQS0016,FCI SANDSTONE,333315,W067,MALVERN,043964519,PA,K8NNV2MH8AE6,193551407,690549118,RICOH COMPANY LTD.,SNBSAZKD53G6,31310
,BPA CALL,LANGUAGE LINE LLC,FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022", $235.27,15JPSS21A00000132,FCI SANDSTONE,541930,M2AA,MONTEREY,059682471,CA,CE29KJQKADL5,939405747,260967963,LANGUAGE LINE  LLC,J6N3NKCKRLL1,1K5J3
,BPA CALL,QUEST DIAGNOSTICS INCORPORATED,FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022"," $3,000",15BNAS20A00000070,FCI SANDSTONE,621511,Q201,SECAUCUS,056354640,NJ,UC5SPMUJF8V3,070943619,056354640,QUEST DIAGNOSTICS INCORPORATED,UC5SPMUJF8V3,1FHB9
,DELIVERY ORDER,"PHAMATECH, INCORPORATED",FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022", $945,15BNAS18DRCA00082,FCI SANDSTONE,325412,6545,SAN DIEGO,947803078,CA,NTBNTF5W31H5,921283401,947803078,PHAMATECH  INCORPORATED,NTBNTF5W31H5,3QXK1
,PURCHASE ORDER,ALLINA HEALTH SYSTEM,FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022"," $2,526",,FCI SANDSTONE,622110,Q201,MINNEAPOLIS,807948708,MN,MLGNGYBKS7J5,554073723,116213349,ALLINA HEALTH SYSTEM,JLQ2NMSNKNH8,3DZ88
,DELIVERY ORDER,MCKESSON CORPORATION,FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022"," $70,000",36W79720D0001,USMCFP SPRINGFIELD,325412,6505,IRVING,177667227,TX,S1RUKWWRYFL6,750392402,177667227,MCKESSON CORPORATION,S1RUKWWRYFL6,1MKG3
,PURCHASE ORDER,CITY UTILITIES OF SPRINGFIELD MO,FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022"," $92,000",,USMCFP SPRINGFIELD,221122,S112,SPRINGFIELD,013120931,MO,X66BT3NHFMW8,658023834,013120931,CITY UTILITIES OF SPRINGFIELD MO,X66BT3NHFMW8,3KKJ1
,PURCHASE ORDER,AVERA MCKENNAN,FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022"," $51,929.87",,FPC YANKTON,622110,Q999,SIOUX FALLS,068647668,SD,LNGXAKMH8J26,571051007,122012529,AVERA HEALTH,N3MLDJDPQAA3,31XJ9
,BPA CALL,"GLC ON-THE-GO, INC.",FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022"," $16,426",DJBP0417BPA17001,FCI MILAN,561320,Q517,WESTON,831131243,FL,JERGNY4TKXC5,333313841,831131243,GLC ON-THE-GO  INC.,,5KFC0
,BPA CALL,"GLC ON-THE-GO, INC.",FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022", $0,DJBP0417BPA17001,FCI MILAN,561320,Q517,WESTON,831131243,FL,JERGNY4TKXC5,333313841,831131243,GLC ON-THE-GO  INC.,,5KFC0
,DELIVERY ORDER,"MEDLINE INDUSTRIES, INC.",FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022"," $3,881.73",36C10G20D0029,AUSP THOMSON,339112,6515,NORTHFIELD,025460908,IL,DMPAKJ9N9K66,600932753,025460908,MEDLINE INDUSTRIES  INC.,DMPAKJ9N9K66,0PMN3
,DELIVERY ORDER,"SEVEN CORNERS, INC",FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022"," -$15,000",15B50121D00000001,FCI BASTROP,622110,Q999,CARMEL,086710329,IN,H3GHE7HBD384,460325631,086710329,SEVEN CORNERS  INC,H3GHE7HBD384,1YRN8
,DELIVERY ORDER,QUEST DIAGNOSTICS INCORPORATED,FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022"," $4,254.45",V797D70090,FCI BASTROP,621511,Q301,SECAUCUS,056354640,NJ,UC5SPMUJF8V3,070943619,056354640,QUEST DIAGNOSTICS INCORPORATED,UC5SPMUJF8V3,1FHB9
,DELIVERY ORDER,GENERAL ELECTRIC COMPANY,FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022"," $5,097.5",VA797H17D0024,FCI BASTROP,334517,6525,WAUKESHA,073838534,WI,DJY8WLTGF577,531881615,001367960,GENERAL ELECTRIC COMPANY,JRZ1WHXAKBM3,1V332
,PURCHASE ORDER,CAPITAL FOOD GROUP INC,FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022"," $16,800",,FCC BEAUMONT,311615,8905,MEMPHIS,116831547,TN,CW4KKJMXMY81,381343138,116831547,CAPITAL FOOD GROUP INC,CW4KKJMXMY81,87D62
,PURCHASE ORDER,"RIVER CITY PRODUCE COMPANY, INC.",FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022"," $18,500",,FCC BEAUMONT,311991,8915,SAN ANTONIO,012738621,TX,MVLCSR5P94S3,782077029,012738621,RIVER CITY PRODUCE COMPANY  INC.,MVLCSR5P94S3,6T196
,PURCHASE ORDER,"HORIZON SALES, INC.",FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022"," $15,700",,FCC BEAUMONT,311513,8910,BROOKLYN PARK,089079201,MN,JDN2YN3VR3N3,554431970,089079201,HORIZON SALES  INC.,JDN2YN3VR3N3,39BT3
,DELIVERY ORDER,"TIGER NATURAL GAS, INC.",FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022"," $15,585",47PA0420D0060,FPC BIG SPRING,221210,S111,TULSA,782724819,OK,DJV1FLB5L1S5,741365060,782724819,TIGER NATURAL GAS  INC.,,0P9G3
,DELIVERY ORDER,DIRECT ENERGY BUSINESS LLC,FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022"," $28,341",47PA0419D0020,FPC BIG SPRING,221112,M1NZ,PITTSBURGH,800770810,PA,UMV6PCA7Z6V5,152221423,793422213,NRG ENERGY  INC.,MZVCNXCS7SJ3,1UNT4
,DELIVERY ORDER,DIRECT ENERGY BUSINESS LLC,FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022"," $26,951",47PA0419D0020,FPC BIG SPRING,221112,M1NZ,PITTSBURGH,800770810,PA,UMV6PCA7Z6V5,152221423,793422213,NRG ENERGY  INC.,MZVCNXCS7SJ3,1UNT4
,PURCHASE ORDER,"AHS STAFFING, LLC",FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022"," $1,896",,FCI EL RENO,561320,Q517,EDMOND,028469235,OK,VKKQCF37UUK7,730349725,028469235,AHS PHARMSTAT  L.L.C.,VKKQCF37UUK7,60NX9
,BPA CALL,"FEDERAL PRISON INDUSTRIES, INC",FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022"," $25,935",15BNAS20ARCA0035,FMC FORTH WORTH,311511,8910,LEXINGTON,103385519,KY,KHFLCLB4BW91,405118702,161906193,GOVERNMENT OF THE UNITED STATES,NW2RJN8TQQW1,1XFF6
,PURCHASE ORDER,"BIMBO BAKERIES USA, INC",FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022"," $19,878.59",,FMC FORTH WORTH,311812,8920,HORSHAM,129094921,PA,KNEBNDYCK4L5,190443424,810939686,GRUPO BIMBO  S.A.B. DE C.V.,KVJXAPDLTNK6,1RBL5
,DELIVERY ORDER,BCT PARTNERS LLC,FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022"," $10,671.96",HHSN316201200074W,FDC HOUSTON,541512,Q999,NEWARK,061423377,NJ,PFSLMY1VAK71,071033567,061423377,BCT PARTNERS LLC,PFSLMY1VAK71,3VCG3
,BPA,"INTEGRATED MEDICAL SOLUTIONS, INC",FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022", $0,,FCC OAKDALE,622110,Q201,MANSFIELD,841580934,TX,GGZLMBZXBCE3,760632721,841580934,INTEGRATED MEDICAL SOLUTIONS  INC,GGZLMBZXBCE3,47SK6
,BPA CALL,"INTEGRATED MEDICAL SOLUTIONS, INC",FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022"," $100,000",15B51822A00000088,FCC OAKDALE,622110,Q201,MANSFIELD,841580934,TX,GGZLMBZXBCE3,760632721,841580934,INTEGRATED MEDICAL SOLUTIONS  INC,GGZLMBZXBCE3,47SK6
,PURCHASE ORDER,A2Z SUPPLY CORP,FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022", $0,,FCC OAKDALE,332992,1395,STEVENSVILLE,808414531,MT,ZYNHBEFLQBP6,598702530,808414531,A2Z SUPPLY CORP,ZYNHBEFLQBP6,4XEB1
,BPA CALL,"ABSOLUTE STAFFERS, LLC",FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022", $0,15B60921A00000001,FCI SAFFORD,561320,Q999,ELLICOTT CITY,122502961,MD,YU9KUC12PK46,210426277,122502961,ABSOLUTE STAFFERS  LLC,YU9KUC12PK46,3EAL0
,PURCHASE ORDER,ONE RAD TECH LLC,FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022"," $2,300",,FCI SAFFORD,621512,Q522,SAFFORD,081215348,AZ,EA1NAV1UNLF3,855468526,081215348,ONE RAD TECH LLC,EA1NAV1UNLF3,840Z0
,BPA CALL,XEROX CORPORATION,FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022"," $4,334.25",DJD15HQS0015,FCI SAFFORD,333293,W075,FAIRFAX,039860122,VA,EFMFNAELHYR5,220314513,117052210,XEROX HOLDINGS CORPORATION,ZZEKFJBR89S4,3DCG0
,BPA CALL,QUEST DIAGNOSTICS INCORPORATED,FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022"," $12,836.79",15BNAS20A00000070,FCI SAFFORD,621511,Q301,SECAUCUS,056354640,NJ,UC5SPMUJF8V3,070943619,056354640,QUEST DIAGNOSTICS INCORPORATED,UC5SPMUJF8V3,1FHB9
,BPA CALL,"INTEGRATED MEDICAL SOLUTIONS, INC",FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022"," $150,000",DJBP0610BPA15001,MCC SAN DIEGO,622110,Q999,MANSFIELD,841580934,TX,GGZLMBZXBCE3,760632721,841580934,INTEGRATED MEDICAL SOLUTIONS  INC,GGZLMBZXBCE3,47SK6
,BPA CALL,"INTEGRATED MEDICAL SOLUTIONS, INC",FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022"," $150,000",DJBP0610BPA15001,MCC SAN DIEGO,622110,Q999,MANSFIELD,841580934,TX,GGZLMBZXBCE3,760632721,841580934,INTEGRATED MEDICAL SOLUTIONS  INC,GGZLMBZXBCE3,47SK6
,BPA CALL,"INTEGRATED MEDICAL SOLUTIONS, INC",FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022"," $150,000",DJBP0610BPA15001,MCC SAN DIEGO,622110,Q999,MANSFIELD,841580934,TX,GGZLMBZXBCE3,760632721,841580934,INTEGRATED MEDICAL SOLUTIONS  INC,GGZLMBZXBCE3,47SK6
,BPA CALL,"INTEGRATED MEDICAL SOLUTIONS, INC",FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022"," $60,000",DJBP0610BPA15001,MCC SAN DIEGO,622110,Q999,MANSFIELD,841580934,TX,GGZLMBZXBCE3,760632721,841580934,INTEGRATED MEDICAL SOLUTIONS  INC,GGZLMBZXBCE3,47SK6
,BPA CALL,"INTEGRATED MEDICAL SOLUTIONS, INC",FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022"," $60,000",DJBP0610BPA15001,MCC SAN DIEGO,622110,Q999,MANSFIELD,841580934,TX,GGZLMBZXBCE3,760632721,841580934,INTEGRATED MEDICAL SOLUTIONS  INC,GGZLMBZXBCE3,47SK6
,DELIVERY ORDER,RRDS INC,FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022", $0,15BNAS20DRCA00013,FDC SEATAC,315990,8415,IRVINE,079249789,CA,N6HLN4H7TJF9,926183764,079249789,BARNES  TROY,N6HLN4H7TJF9,71U24
,DELIVERY ORDER,UNITED PARCEL SERVICE CO.,FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022", $0,HTC71117DC003,FDC SEATAC,492110,R602,LOUISVILLE,155953086,KY,YF8QFWJLNBV8,402234015,006991681,UNITED PARCEL SERVICE  INC.,FFB1FPWMTYQ5,0FAG6
,PURCHASE ORDER,"PUEBLO TRADING CO., INC.",FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022", $0,,FCI SHERIDAN,311612,8905,LOS ANGELES,174473280,CA,SGLQE7NKYMS7,900211306,174473280,PUEBLO TRADING CO.  INC.,SGLQE7NKYMS7,3LRQ8
,PURCHASE ORDER,"KNAPP, ANDRIA S",FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022"," $1,600",,FDC TUCSON,541199,R418,SAN FRANCISCO,827315334,CA,MNAGLRKZ1PX9,941213435,827315334,KNAPP  ANDRIA S,MNAGLRKZ1PX9,5YLL6
,DELIVERY ORDER,MCKESSON CORPORATION,FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022"," $125,000",36W79720D0001,FDC TUCSON,325412,6505,IRVING,177667227,TX,S1RUKWWRYFL6,750392402,177667227,MCKESSON CORPORATION,S1RUKWWRYFL6,1MKG3
,PURCHASE ORDER,"DESERT VALLEY MEDICAL TRANSPORT, INC",FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022"," -$22,039.51",,FCC VICTORVILLE,621910,V225,VICTORVILLE,603937251,CA,UUN8FV5XPU83,923924024,832700053,AMERICAN MEDICAL RESPONSE  INC.,CLNKZ4JV5M94,6B2X6
,DELIVERY ORDER,MCKESSON CORPORATION,FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022", $800,36W79720D0001,FCC VICTORVILLE,325412,6505,IRVING,177667227,TX,S1RUKWWRYFL6,750392402,177667227,MCKESSON CORPORATION,S1RUKWWRYFL6,1MKG3
,PURCHASE ORDER,"DESERT VALLEY MEDICAL TRANSPORT, INC",FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022"," $12,200",,FCC VICTORVILLE,621910,V225,VICTORVILLE,603937251,CA,UUN8FV5XPU83,923924024,832700053,AMERICAN MEDICAL RESPONSE  INC.,CLNKZ4JV5M94,6B2X6
,PURCHASE ORDER,VJL WASTE MANAGEMENT SERVICES INC.,FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022"," $9,999",,FCC VICTORVILLE,562998,N046,HESPERIA,173237165,CA,KR27Z239WTG4,923458305,173237165,VJL WASTE MANAGEMENT SERVICES INC.,KR27Z239WTG4,4SUA8
,PURCHASE ORDER,"EMA FOODS CO., LLC",FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022"," -$15,900",,FCC LOMPOC,311999,8905,TUPELO,809514073,MS,KZLJW1N4V8N9,388017007,809514073,EMA FOODS CO.  LLC,KZLJW1N4V8N9,6EE13
,PURCHASE ORDER,"L.A. FOODS, LLC",FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022"," $20,088.1",,FCC LOMPOC,311999,8945,AGOURA HILLS,624860334,CA,N12JJJ4JEK67,913016313,624860334,L.A. FOODS  LLC,N12JJJ4JEK67,3KKN0
,DELIVERY ORDER,"AAA LASER SERVICE & SUPPLIES, INC.",FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022"," $19,943",GS02F0039V,USP ATWATER,333313,7510,PELHAM,780105870,NH,W7F6K4K6K839,030763404,780105870,AAA LASER SERVICE & SUPPLIES  INC.,W7F6K4K6K839,31FH2
,DELIVERY ORDER,"CANON MEDICAL SYSTEMS USA, INC.",FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022"," $1,481.25",SPE2D117D0022,FCI HERLONG,423450,J065,TUSTIN,362352106,CA,F8BEW1DHADP8,927807047,690549662,TOSHIBA AMERICA MEDICAL SYSTEMS  INC.,SALUMJK5N5V7,2P432
,PURCHASE ORDER,RAY MORGAN INC,FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022", $92.94,,FCI HERLONG,811212,3610,CHICO,028003325,CA,GFY3K19LP8G3,959730202,080611749,RAY MORGAN INC,JXU4PURXBT23,39987
,DELIVERY ORDER,UNITED PARCEL SERVICE CO.,FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022", $0,HTC71117DC003,FCI HERLONG,492110,R602,LOUISVILLE,155953086,KY,YF8QFWJLNBV8,402234015,006991681,UNITED PARCEL SERVICE  INC.,FFB1FPWMTYQ5,0FAG6
,PURCHASE ORDER,RAY MORGAN INC,FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022", $35.88,,FCI HERLONG,811212,3610,CHICO,028003325,CA,GFY3K19LP8G3,959730202,080611749,RAY MORGAN INC,JXU4PURXBT23,39987
,DELIVERY ORDER,"SPECIALTY GOVERNMENT SERVICES, LLC",FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022"," $24,529.92",DJBP020200000084,MDC BROOKLYN,621111,Q519,ORLANDO,079976506,FL,UDCCK9Q632B7,328254460,079976506,SPECIALTY GOVERNMENT SERVICES  LLC,UDCCK9Q632B7,7GBV7
,DELIVERY ORDER,BCT PARTNERS LLC,FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022"," $3,600",15BNAS21D00000087,MDC BROOKLYN,541512,B599,NEWARK,061423377,NJ,PFSLMY1VAK71,071033565,061423377,BCT PARTNERS LLC,PFSLMY1VAK71,3VCG3
,DELIVERY ORDER,"COUNSELING & PSYCHOTHERAPY CENTER, INC",FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022"," $3,000",15BCTS20D00000595,COMMUNITY TREATMENT SERVICES - CO,621420,G004,NEEDHAM HEIGHTS,949728687,MA,CLNMQAV7A6C4,024942232,949728687,COUNSELING & PSYCHOTHERAPY CENTER  INC,CLNMQAV7A6C4,6MC52
,DELIVERY ORDER,R.K.K.S. MENTAL HEALTH COUNSELING PLLC,FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022", $0,15BCTS21D00000625,COMMUNITY TREATMENT SERVICES - CO,621420,G004,ROCHESTER,108316466,NY,J58ZU2NPRSC5,146041163,108316466,R.K.K.S. MENTAL HEALTH COUNSELING PLLC,J58ZU2NPRSC5,8U1X5
,DELIVERY ORDER,PATHWAYS BEHAVIORAL SERVICES,FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022", $0,DJBCTS505,COMMUNITY TREATMENT SERVICES - CO,621420,G004,WATERLOO,107381493,IA,M6P4ZHHRKEH8,507012006,107381493,PATHWAYS BEHAVIORAL SERVICES,M6P4ZHHRKEH8,5NP54
,DELIVERY ORDER,"RIGHT SOLUTION, INC., THE",FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022"," $5,952.5",15BCTS18D00000537,COMMUNITY TREATMENT SERVICES - CO,621420,G004,EUREKA,021047432,MO,G8RLTF7MQFL3,630253922,021047432,RIGHT SOLUTION  INC.  THE,G8RLTF7MQFL3,64U86
,DELIVERY ORDER,"A.I.M. COUNSELING, LLC",FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022"," $32,000",15BCTS20D00000605,COMMUNITY TREATMENT SERVICES - CO,621420,G004,SNELLVILLE,080318992,GA,YKMCZPDNNLY3,300787343,080318992,A.I.M. COUNSELING  LLC,YKMCZPDNNLY3,7NVM8
,DELIVERY ORDER,"A.I.M. COUNSELING, LLC",FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,"February 24, 2022", $0,DJBCTS493,COMMUNITY TREATMENT SERVICES - CO,621420,G004,SNELLVILLE,080318992,GA,YKMCZPDNNLY3,300787343,080318992,A.I.M. COUNSELING  LLC,YKMCZPDNNLY3,7NVM8
